timestamp,task_id,task_name,task_size,cycles_per_bit,deadline,src_node,dst_node,trust_score,execution_success,execution_time,energy_consumed,deadline_met,is_dst_malicious
0.0,0,t0,93,417,78,13,7,0.4969788872207548,True,40.56352845898972,1.0170929098054309,True,True
28.0,34,t34,27,165,59,27,5,0.4303295365002853,True,4.287089663770468,0.24498115904691187,True,True
35.0,42,t42,14,588,47,8,20,0.49634999761256443,True,8.158299859196948,0.141973548065148,True,False
36.0,44,t44,58,611,63,3,8,0.5193492643046352,True,32.14649491127497,0.584112722688658,True,False
71.0,89,t89,59,764,91,6,15,0.49872615306423534,True,52.95337155946279,0.5489911206121126,True,False
93.0,108,t108,23,164,22,9,16,0.49621130535629804,True,4.377914562366956,0.22052321245006773,True,False
94.0,110,t110,20,897,51,25,13,0.48728185755081677,True,15.009775989315797,0.21508944507201436,True,False
100.0,117,t117,43,396,81,11,10,0.5507564586748347,True,14.962637784177337,0.43446645708571546,True,False
103.0,119,t119,34,770,71,10,25,0.5217872861220985,True,28.423420324533144,0.34379937196925436,True,True
104.0,121,t121,100,550,35,24,13,0.4809602882041502,False,53.54294750173393,1.0909654457094495,False,False
113.0,127,t127,79,232,23,19,3,0.4928477578149445,True,16.648017030928674,0.8664123620941018,True,True
114.0,128,t128,13,802,22,6,23,0.5001303322946449,True,11.429922655468973,0.1243159598603159,True,True
119.0,135,t135,42,443,86,19,14,0.5184755012796778,True,19.30417097081259,0.4330710103116738,True,False
122.0,139,t139,89,888,55,2,25,0.5233498104154415,True,78.53535330324473,0.844599553164562,True,True
124.0,142,t142,47,100,96,15,29,0.5077351638071362,True,4.041726558148167,0.4889614188404942,True,False
133.0,149,t149,94,737,24,22,3,0.47415557947660497,True,65.69966564827156,0.9503465073418427,True,True
147.0,161,t161,67,226,58,26,24,0.48170723763989765,True,18.127397401640565,0.6374525240737942,True,False
168.0,186,t186,68,151,93,24,20,0.5129945504881778,True,11.896150346067172,0.6871567873525947,True,False
180.0,197,t197,20,230,95,28,7,0.4395006442723302,True,4.586744296869888,0.20699071228099714,True,True
182.0,198,t198,35,304,36,5,6,0.4882431884276446,True,11.484056672426727,0.32150502737722897,True,True
201.0,211,t211,30,894,84,9,16,0.49578154078763365,True,22.114764115601197,0.27518313887931795,True,False
202.0,213,t213,34,957,40,14,10,0.5100164555599952,True,27.529395356558265,0.3130004557963804,True,False
224.0,226,t226,100,210,22,12,20,0.48899312426478714,False,22.532042128457498,0.9679977706206006,False,False
230.0,237,t237,75,349,27,20,25,0.4679760632035245,True,27.95315341944799,0.7562877090780528,True,True
252.0,260,t260,66,508,30,28,17,0.4909309087532052,True,34.98183035171127,0.6248645352909609,True,True
255.0,262,t262,60,508,50,13,7,0.4970339761430064,True,31.4849751902376,0.6412180689789678,True,True
257.0,265,t265,42,588,91,8,20,0.49595156908888455,True,24.018817808704384,0.3954555491224292,True,False
263.0,272,t272,63,937,32,6,23,0.49950172564875206,True,62.690035238206995,0.6454544799828412,True,True
289.0,298,t298,92,113,40,15,3,0.5161391140726979,True,9.69652230729833,0.9519269003940174,True,True
290.0,301,t301,78,416,57,24,13,0.47457565386863865,True,30.48047384450192,0.821752242974757,True,False
294.0,303,t303,77,110,88,8,20,0.49556110913567825,True,7.045573000704727,0.7786432290094887,True,False
301.0,307,t307,28,166,53,2,7,0.44490850536989857,True,4.804634827821228,0.27845977417311024,True,True
304.0,309,t309,49,341,49,15,3,0.5154529032198154,True,16.620311001302767,0.4853641690259063,True,True
305.0,314,t314,55,981,68,14,10,0.5097267931154619,True,50.97473820984092,0.5325168362459642,True,False
313.0,323,t323,35,467,23,9,7,0.4784382844755294,True,14.99516568842479,0.3538303829334307,True,True
315.0,324,t324,93,241,46,4,0,0.5071861442049206,True,22.69288580513862,0.9129637172332308,True,False
316.0,328,t328,56,744,35,7,4,0.4558916657021198,True,42.5330435514615,0.5947495346950641,True,True
339.0,350,t350,80,150,92,7,2,0.5304409951884419,True,12.048015103665572,0.8063602859778902,True,False
348.0,358,t358,44,901,45,21,13,0.5043279164723506,True,35.43077586019946,0.40666811374635364,True,False
361.0,378,t378,81,598,42,27,24,0.5316174029291719,False,55.00942385826727,0.8892954037889681,False,False
372.0,391,t391,25,196,44,13,25,0.49487674998519804,True,5.207805555844464,0.26267094861445095,True,True
380.0,401,t401,89,723,89,23,18,0.4733850215808183,True,74.77598419123022,0.830707677256971,True,False
401.0,422,t422,37,518,53,29,23,0.4449433536567935,True,19.812880252432205,0.4069705048748804,True,True
411.0,436,t436,43,580,56,28,17,0.49076086200671254,True,24.277342090390807,0.4390863713068492,True,True
412.0,438,t438,37,451,59,26,18,0.515385967890599,True,16.060206518075027,0.395661125871205,True,False
414.0,441,t441,49,724,33,3,5,0.4734113215542435,True,34.47400360035605,0.4448174746424875,True,True
416.0,442,t442,32,251,58,6,15,0.49827009154141216,True,8.903371073637079,0.3478949313236256,True,False
418.0,445,t445,44,104,90,17,20,0.4707018916355644,True,4.810173516872376,0.43179185686740695,True,False
420.0,447,t447,57,998,65,5,0,0.47594443021720256,True,60.854934488457424,0.6122517496432582,True,False
438.0,466,t466,99,975,44,29,23,0.4458351532503243,True,92.99053681381578,1.0623433418760768,True,True
