timestamp,task_id,task_name,task_size,cycles_per_bit,deadline,src_node,dst_node,trust_score,execution_success,execution_time,energy_consumed,deadline_met,is_dst_malicious
0.0,0,t0,42,344,53,20,2,0.4468676266820035,True,12.195707537355368,0.4568685045413204,True,False
2.0,3,t3,16,127,61,6,9,0.4854308454410946,True,2.43496005545393,0.1749320892274433,True,False
25.0,23,t23,90,994,94,4,19,0.48281769344431297,True,83.7971758358437,0.8556417799899478,True,False
37.0,31,t31,88,466,20,24,0,0.4451738367468975,True,44.522809944816146,0.8234367694463639,True,True
40.0,33,t33,89,324,22,1,15,0.47118579441850783,False,29.46503223801766,0.8935340326213526,False,False
40.0,35,t35,53,426,21,22,20,0.5027931578127197,True,19.079779008539102,0.494344504980339,True,False
41.0,39,t39,74,192,20,8,6,0.555437850836497,True,12.153602026671141,0.786791184468962,True,False
51.0,44,t44,38,521,67,16,19,0.45035593411779784,True,19.280585646376096,0.39122358202930707,True,False
59.0,53,t53,20,190,59,18,20,0.5036264611228771,True,3.114887108650205,0.20006077468294176,True,False
73.0,62,t62,79,401,92,11,0,0.4954653024685193,True,29.658664625675705,0.7822278566018769,True,True
85.0,70,t70,62,991,58,13,10,0.5260418552873514,False,70.98728713513113,0.6528110000998671,False,False
100.0,87,t87,89,613,63,7,8,0.6027534661573487,False,63.39532275208224,0.8331078472469203,False,False
101.0,90,t90,52,729,84,21,12,0.4730643293767032,True,43.53728062880445,0.5398119220877008,True,False
113.0,97,t97,53,222,48,19,15,0.46566300211585243,True,11.417015422233748,0.5261954123997183,True,False
114.0,101,t101,53,831,64,7,9,0.5395115952257381,False,47.1240436031843,0.48086403555139384,True,False
117.0,102,t102,28,532,70,22,20,0.5027994764746472,True,13.477090459860895,0.26933685434658,True,False
119.0,106,t106,34,296,78,18,22,0.5706166525521718,True,9.49002305536008,0.3567225782136201,True,False
122.0,110,t110,50,857,94,16,4,0.45434909566528386,True,41.77785705046339,0.46277220437796013,True,True
124.0,115,t115,29,920,74,20,2,0.44738827414836346,True,31.308528809602336,0.2721261795979098,True,False
124.0,114,t114,86,661,91,10,11,0.48232166782026886,True,55.72904094604287,0.8547720246850804,True,True
131.0,122,t122,62,277,69,17,7,0.5550326534407907,True,17.506272116284325,0.6816673666117622,True,False
133.0,124,t124,48,466,29,10,11,0.48283341628204535,True,22.51790363475335,0.49497038233631563,True,True
136.0,127,t127,70,820,60,14,5,0.4897864013228637,True,54.68888416638733,0.6481566711207727,True,True
137.0,128,t128,55,398,73,21,16,0.4726562182038144,True,20.873262199792396,0.5618995440834584,True,False
143.0,134,t134,48,805,100,9,20,0.5190505824728959,True,43.709544815689135,0.513396467148901,True,False
144.0,135,t135,92,398,56,8,6,0.5542112756379489,False,32.24252842937958,0.8295900298005096,True,False
147.0,137,t137,97,649,63,23,24,0.5296507572871225,True,65.57667690095981,0.8980392210095269,True,True
150.0,140,t140,11,426,48,4,22,0.48852293202016633,False,4.8690930241910815,0.10720553171255276,True,False
150.0,139,t139,60,105,37,24,0,0.4453734711230707,True,5.9207169506909665,0.6434760870836246,True,True
151.0,144,t144,54,448,43,19,8,0.4770480432481246,True,24.609324461441876,0.5233646551808168,True,False
