timestamp,task_id,task_name,task_size,cycles_per_bit,deadline,src_node,dst_node,trust_score,execution_success,execution_time,energy_consumed,deadline_met,is_dst_malicious
0.0,0,t0,270,200.0,99,1,2,0.7250575206979822,True,45.902782177077775,2.6148724036420448,True,False
0.07,1,t1,270,200.0,54,7,6,0.7116903419913506,False,59.881483164941166,2.885712093530487,False,False
0.24,2,t2,300,250.0,95,1,2,0.7261385521022045,True,80.97519874953925,2.895529024457498,True,False
0.34,3,t3,300,250.0,49,3,5,0.7824441227312972,True,68.13230822834765,3.289711163372427,True,True
0.37,4,t4,170,100.0,75,5,7,0.7269855111750496,True,17.568714288913164,1.5739238471257253,True,False
0.45,5,t5,300,250.0,64,6,3,0.7397565831428,True,69.27193005399688,2.973793195605267,True,True
0.77,6,t6,300,250.0,86,4,1,0.7743292590011611,True,71.77454291624926,2.8306552724148375,True,False
0.92,7,t7,170,100.0,25,2,3,0.8513684607700186,True,17.720283470338792,1.5811785918420105,True,True
0.93,8,t8,300,250.0,51,7,4,0.7081035131972921,False,60.58299211085639,3.1477574332876594,False,False
0.95,9,t9,120,75.0,98,0,2,0.7398510446063263,True,7.5562350241149865,1.1995902259629887,True,False
1.29,10,t10,170,100.0,63,0,6,0.75515011588595,True,18.866235634270467,1.5633133030713071,True,False
1.3,11,t11,120,75.0,38,6,3,0.7405436332981259,True,9.27008289569033,1.098636639377345,True,True
1.46,12,t12,120,75.0,59,0,6,0.7554777802348978,True,8.521114552303297,1.082794919958712,True,False
1.64,13,t13,300,250.0,37,1,3,0.6823632764715174,True,77.18605272937833,2.9461755784933517,True,True
1.97,14,t14,300,250.0,72,1,3,0.6842981927602688,True,81.52348054243623,2.848195961085955,True,True
2.03,15,t15,80,50.0,39,6,3,0.7413149424503452,True,3.880599344175843,0.7238467961781682,True,True
2.15,16,t16,80,50.0,92,1,6,0.7077725501259456,True,4.05048100077033,0.7436723038958882,True,False
2.25,17,t17,270,1000.0,40,1,3,0.6861944107232453,True,289.64814150790875,2.4769653056588625,True,True
2.26,18,t18,120,75.0,66,4,7,0.6731199928534922,True,9.82331357897521,1.1735399541927871,True,False
2.29,19,t19,220,150.0,93,0,2,0.7406362055323817,True,39.36774987361119,2.1553304506307387,True,False
2.39,20,t20,300,1200.0,71,0,3,0.7398919488004839,True,390.7367112684115,2.928793034367415,True,True
2.49,21,t21,300,250.0,79,6,7,0.7369309583752242,False,84.47345045869022,2.9390863413134074,False,False
2.54,22,t22,170,100.0,61,3,4,0.701355006207134,True,19.12127294788339,1.6931490674353442,True,False
2.78,23,t23,120,75.0,84,3,5,0.7823774220948531,True,9.165193852933454,1.1160755238493698,True,True
2.88,24,t24,270,1000.0,61,2,6,0.7472095892748079,False,282.32959215998784,2.70543713649775,False,False
2.89,25,t25,220,150.0,91,1,3,0.6880527043269622,True,31.872458071601677,2.0605816181341585,True,True
3.01,26,t26,270,1000.0,67,4,1,0.7744248556393197,False,298.5306434360751,2.63437821567315,False,False
3.04,27,t27,300,250.0,86,5,4,0.6671738312708747,True,71.98271297797112,2.796364175878623,True,False
3.37,28,t28,270,900.0,61,1,6,0.7090477657900933,False,214.05492062419546,2.4774542225298326,False,False
3.4,29,t29,270,200.0,26,0,3,0.740676291642656,True,52.89723313808959,2.6825241980132652,True,True
3.53,30,t30,170,100.0,41,4,7,0.6752397748146041,True,16.080345553526506,1.5887654458416363,True,False
3.69,31,t31,270,1000.0,86,3,4,0.702910087901173,False,254.24079858171217,2.853855276545037,False,False
3.7,32,t32,170,500.0,32,7,6,0.7068647169697054,False,99.28093208263529,1.5547035987102853,False,False
3.72,33,t33,300,250.0,67,2,7,0.6533276906810411,False,86.37800836923407,3.243917397267496,False,False
3.72,34,t34,170,100.0,43,4,5,0.7233967545949033,True,17.298291893511532,1.6192399577112313,True,True
3.85,35,t35,220,150.0,56,3,5,0.7823120554711379,True,33.54426270994312,2.3741045333819684,True,True
3.88,36,t36,270,1000.0,66,1,6,0.7041234771409582,False,273.5100159587636,2.9287152318410263,False,False
3.95,37,t37,120,75.0,95,4,1,0.7683445403447151,True,8.581063999869933,1.3000328893370416,True,False
4.01,38,t38,270,200.0,33,5,6,0.7681299619361796,False,56.80838079110863,2.963660060657228,False,False
4.06,39,t39,80,50.0,37,6,4,0.7484271468674683,True,3.5688629122025115,0.8747059873912841,True,False
4.2,40,t40,120,75.0,54,6,7,0.7316005210259016,True,9.419164533852992,1.2658971870199787,True,False
4.25,41,t41,170,100.0,43,1,3,0.6898738320586048,True,16.607635598700053,1.6946006485352532,True,True
4.45,42,t42,300,250.0,91,1,6,0.6992976742648057,True,76.98321750816169,3.2937562308311836,True,False
5.03,43,t43,220,900.0,40,2,6,0.7415220641559784,False,220.79705158975696,2.024755136410768,False,False
5.17,44,t44,300,250.0,89,2,7,0.6495178035340871,True,77.76031116444602,2.751634662357085,True,False
5.66,45,t45,220,150.0,60,6,4,0.7490407857483007,True,35.8259126550296,2.0600868986387377,True,False
5.71,46,t46,120,75.0,26,3,1,0.700173111777936,True,10.365994991696715,1.1105470363361276,True,False
5.72,47,t47,300,1000.0,24,7,5,0.7292733815091764,True,293.8031773410847,3.153589486892111,True,True
5.8,48,t48,270,200.0,36,7,5,0.7302700956971747,True,53.301465645972975,2.809473373162197,True,True
5.91,49,t49,270,200.0,35,4,5,0.724511001321187,True,56.159283317875165,2.632843866834454,True,True
6.1,50,t50,300,1000.0,64,1,6,0.7007423874461763,False,288.1283938495692,2.9200054132777344,False,False
6.33,51,t51,270,200.0,62,6,7,0.7325506924235653,True,49.57567397686605,2.62935497954441,True,False
6.38,52,t52,270,200.0,40,1,3,0.6916585372356144,True,58.57553530309751,2.846364996519674,True,True
6.53,53,t53,220,900.0,37,2,7,0.651958114130072,False,181.59541833310865,2.403690966478842,False,False
6.61,54,t54,270,200.0,40,1,6,0.6959842063639194,False,56.50428713202557,2.5376724945100957,False,False
6.74,55,t55,120,75.0,93,4,7,0.6773171611364939,True,7.409416239393873,1.214248691749961,True,False
6.81,56,t56,120,75.0,98,5,6,0.7621755445156378,True,9.802913305139676,1.2699930056231576,True,False
6.84,57,t57,170,100.0,94,7,4,0.7033496247515282,True,18.974905271265236,1.5408212757867354,True,False
6.85,58,t58,300,1200.0,83,3,2,0.8459611707979041,False,302.8519399999034,2.9942588951451667,False,False
7.06,59,t59,220,150.0,50,7,5,0.731246875601413,True,35.12004163234612,2.149719224761872,True,True
