timestamp,task_id,task_name,task_size,cycles_per_bit,deadline,src_node,dst_node,trust_score,execution_success,execution_time,energy_consumed,deadline_met,is_dst_malicious
0.0,0,t0,27,865,67,2,29,0.46180374958799125,True,21.76503739828959,0.2483203818057659,True,True
1.0,1,t1,23,568,73,14,10,0.4858976664196456,True,12.473870105621875,0.2500431394828051,True,True
1.0,2,t2,58,630,35,6,7,0.43811497013126655,False,39.21864948988862,0.5307648075046796,False,False
2.0,3,t3,35,270,86,9,5,0.5028625041691834,True,9.258029797953602,0.32687010089183555,True,True
3.0,4,t4,33,205,71,8,10,0.4888669479731039,True,6.544394374718719,0.3576421961679613,True,True
4.0,5,t5,82,224,45,0,1,0.4857575173413774,True,17.80676662130313,0.8305348879369217,True,False
4.0,6,t6,17,630,79,11,2,0.5577602850469443,True,12.459105394191777,0.16726818058751683,True,False
5.0,7,t7,59,801,73,8,5,0.5071498317969252,True,50.9243967884869,0.6446467903028745,True,True
6.0,11,t11,37,987,86,13,19,0.4752085131774654,True,29.558408247643268,0.3669610229574369,True,False
6.0,10,t10,83,660,28,28,24,0.536310131814577,False,51.121869513673566,0.8119241116676941,False,False
6.0,9,t9,61,984,58,15,10,0.4887600430336573,True,57.72804590367859,0.5882136128955591,True,True
6.0,8,t8,40,348,54,29,12,0.4514521577550313,True,15.129519510033585,0.3898804805056962,True,False
7.0,12,t12,87,996,67,1,24,0.5354892871718224,False,73.98101634422021,0.9336190972803894,False,False
8.0,13,t13,44,436,83,7,5,0.5294867280038692,True,18.820064937085657,0.450242643405183,True,True
10.0,14,t14,81,459,27,3,13,0.48471375231785613,False,40.749191086274564,0.8891204268669586,False,False
11.0,15,t15,85,142,83,5,16,0.47871213038701077,True,14.437221437596426,0.9123505540362606,True,False
13.0,16,t16,59,534,60,27,1,0.47422750722252327,True,33.637320462838936,0.6180293699281934,True,False
13.0,17,t17,21,818,64,28,26,0.560258212820346,True,17.4113348089103,0.19408910682259145,True,True
13.0,18,t18,15,814,78,17,7,0.4800965918363698,True,11.906689604932517,0.1437945869726771,True,False
14.0,19,t19,13,683,59,10,14,0.5074239457924347,True,10.519158156237022,0.12502310930557106,True,False
15.0,20,t20,22,195,96,11,2,0.5562915408844669,True,3.8695375941548784,0.22091679367632425,True,False
17.0,21,t21,38,973,65,23,20,0.5169189564828144,True,39.44402677969074,0.39368276153765935,True,True
17.0,22,t22,48,121,76,23,1,0.48611741582535317,True,6.734212070015826,0.4978374871352066,True,False
18.0,23,t23,84,366,32,13,20,0.5025885801568024,True,33.19051274951101,0.9075908653324608,True,True
23.0,24,t24,48,559,65,16,22,0.4412364111431373,True,28.858295404552184,0.5099125013156907,True,False
