timestamp,task_id,task_name,task_size,cycles_per_bit,deadline,src_node,dst_node,trust_score,execution_success,execution_time,energy_consumed,deadline_met,is_dst_malicious
0.0,0,t0,80,50.0,26,6,7,0.8151314631929552,True,3.6744975525480013,0.8097719174727445,True,False
0.07,2,t2,220,700.0,73,7,8,0.6657995382383515,False,134.91703211441876,2.37695287391901,False,False
0.1,3,t3,80,50.0,46,0,10,0.7451857151956984,True,4.3442652700427775,0.8235139129924312,True,True
0.15,4,t4,120,75.0,53,0,3,0.7156701937509543,True,8.607800312203581,1.2395080908514158,True,True
0.23,5,t5,170,100.0,96,6,7,0.8144110157472778,True,15.573673218085165,1.8332673630179153,True,False
0.27,6,t6,170,500.0,65,8,6,0.7948407512789869,False,87.64756314245989,1.5703471556373707,False,False
0.3,7,t7,170,700.0,88,6,5,0.7114825708813329,False,101.76440344745959,1.7381339438302301,False,False
0.48,8,t8,220,150.0,48,3,1,0.7767576594732606,True,27.913148718516332,2.2392080433033086,True,False
0.49,10,t10,270,1000.0,88,6,5,0.7066611012818881,False,296.85590529866283,2.931683890757009,False,False
0.7,11,t11,220,150.0,27,10,7,0.7927130048488331,False,33.029824586927504,1.9882107872782975,False,False
0.86,12,t12,270,1000.0,25,6,7,0.8137049772505142,False,315.4106367494749,2.776842037716915,False,False
1.0,13,t13,300,250.0,79,3,4,0.7421950788296064,False,69.75047572488425,2.766059491125266,True,False
1.0,14,t14,120,75.0,75,0,3,0.7169389716941171,True,9.147044769820491,1.1088771234360804,True,True
1.15,15,t15,270,1000.0,66,6,8,0.7049426205827175,False,302.25337657141705,2.9156051214452416,False,False
1.25,17,t17,270,1000.0,59,1,10,0.70557456464893,True,255.15143801720305,2.7011097812266955,True,True
1.39,19,t19,120,75.0,32,6,5,0.7019360610744322,True,9.193718367854256,1.3068882910265602,True,False
1.43,20,t20,120,75.0,91,0,10,0.745474572320356,True,9.140321926873948,1.2914433591387764,True,True
1.49,22,t22,220,700.0,71,5,4,0.8137615726265524,False,131.74418760181388,2.166324979724953,False,False
1.51,23,t23,300,1200.0,29,7,10,0.7109498876942372,True,363.02674246441245,2.7144805304335464,True,True
1.75,26,t26,80,50.0,70,10,1,0.765906716426312,True,4.655119886153999,0.8471953505444173,True,False
1.8,27,t27,270,200.0,47,6,5,0.7034795216711254,False,56.48308530285835,2.7646026572524898,False,False
1.94,29,t29,170,100.0,59,8,2,0.7621621396034093,True,16.287514296597774,1.864801538709842,True,False
2.09,31,t31,300,250.0,65,10,1,0.7658910436362474,True,64.63576680869075,3.1196276712386886,True,False
2.09,30,t30,220,150.0,20,1,10,0.7067655348944131,True,30.755739528553576,2.3569699197040737,True,True
2.2,32,t32,80,50.0,50,0,8,0.7052873096098702,True,3.978269024623499,0.8537264883321369,True,False
2.25,33,t33,170,100.0,82,1,10,0.7079326857349864,True,15.99889494178982,1.7348880645044586,True,True
2.31,34,t34,270,200.0,30,0,3,0.7181823740784166,True,58.57769379160561,2.516654808036258,True,True
2.45,35,t35,300,250.0,77,1,3,0.7149662963031377,True,78.1527721774286,3.0599978589363457,True,True
2.46,36,t36,220,900.0,82,2,9,0.7767952312932962,True,209.94256687030497,2.0121689796241555,True,True
2.61,37,t37,300,250.0,30,5,10,0.7761219925494688,True,70.12315370952807,3.1143468126103553,True,True
2.75,38,t38,270,200.0,49,10,7,0.7862669265700383,True,43.25988484148828,2.4932699673969605,True,False
3.03,39,t39,170,700.0,27,10,1,0.765875684301984,False,100.53158759381166,1.6846081756262357,False,False
3.1,42,t42,80,50.0,40,3,6,0.7179084916045447,True,4.081992012942798,0.7358522047840831,True,False
3.1,41,t41,270,900.0,98,7,1,0.6620178401759024,False,278.1185061892721,2.6075265444737257,False,False
3.17,43,t43,270,200.0,72,1,3,0.7162491521952569,True,51.2407503868628,2.929571519651907,True,True
3.27,44,t44,80,50.0,92,7,5,0.7641920994504695,True,4.413332891628304,0.8103537762933561,True,False
3.29,45,t45,220,900.0,52,10,3,0.7586713683267914,True,194.35803713688304,2.090487848841874,True,True
3.4,46,t46,120,75.0,97,7,5,0.764490439279642,True,9.600438600783365,1.1878974557862942,True,False
3.44,47,t47,300,250.0,81,10,1,0.759686632154406,False,83.58742642936531,3.2470596272946506,False,False
