timestamp,task_id,task_name,task_size,cycles_per_bit,deadline,src_node,dst_node,trust_score,execution_success,execution_time,energy_consumed,deadline_met,is_dst_malicious
0.16,4,t4,270,200.0,71,6,4,0.754688345710875,True,50.46722947333198,2.891354921804361,True,True
0.2,6,t6,170,100.0,86,4,5,0.809506756059913,True,16.31251082748076,1.6644259487191886,True,True
0.84,32,t32,300,250.0,58,7,10,0.7648153339037108,False,86.17970156593137,3.1833031872289874,False,False
0.92,33,t33,80,50.0,33,14,6,0.7333853579378127,True,4.79785261089207,0.8017720673751803,True,False
1.0,35,t35,120,75.0,46,10,5,0.7328832367844768,True,8.285906950853386,1.1300752219986152,True,True
1.23,39,t39,120,75.0,49,4,8,0.7226636016308391,True,8.904412537598589,1.3093662500038499,True,True
1.29,41,t41,120,75.0,95,8,11,0.7886526243987575,False,7.469408788270904,1.1856853465330355,True,False
1.73,52,t52,300,250.0,74,0,14,0.7518481245760574,False,78.00104705110853,3.247729579254739,False,False
1.82,54,t54,300,250.0,23,4,3,0.7713836246112812,True,67.59314477678959,3.1195659191437324,True,True
2.26,70,t70,120,75.0,80,7,3,0.7709129373077078,True,8.456632593586477,1.0901437012924426,True,True
2.5,80,t80,170,100.0,53,0,9,0.7570338504632859,True,14.62608999504459,1.7881859292512734,True,False
2.58,83,t83,80,50.0,62,0,11,0.7516070011000773,True,3.899527174640369,0.8566147747661446,True,False
2.63,86,t86,220,700.0,36,13,6,0.7506535997966144,False,141.74523179195205,2.4198454245762417,False,False
2.75,88,t88,300,250.0,91,3,7,0.750868103908967,True,85.08325233008385,3.212912044761662,True,False
3.02,95,t95,120,75.0,67,9,6,0.7541323632929884,True,9.471159831877825,1.260670600773455,True,False
3.44,109,t109,220,900.0,82,6,4,0.7551767606148393,True,208.82774420270982,2.2079658813692795,True,True
3.44,110,t110,120,75.0,36,9,3,0.7186536876208279,True,9.057733965131352,1.2620912698176716,True,True
3.57,114,t114,170,100.0,40,12,3,0.7196514156562215,True,16.331661936600486,1.8221149557065344,True,True
3.82,119,t119,170,100.0,42,12,8,0.737036322376743,True,16.80347827928134,1.7457854843114526,True,True
3.9,124,t124,270,900.0,45,5,4,0.784385545524032,True,251.9952464538645,2.448108823319406,True,True
3.98,127,t127,220,150.0,27,5,6,0.7504194039680502,False,28.219163014212004,2.199257983234101,False,False
3.99,128,t128,170,100.0,31,2,14,0.7979012972701915,False,17.179267411136447,1.7968353353975648,True,False
4.04,130,t130,270,900.0,82,12,3,0.7205608488815585,True,240.84004773484085,2.932717893602567,True,True
4.41,137,t137,270,200.0,27,3,13,0.7476831685894726,False,46.04031723290136,2.8922221770585907,False,False
4.69,144,t144,120,75.0,50,8,2,0.7869068675301588,True,8.942828048373347,1.1767490010718702,True,False
4.78,147,t147,220,150.0,73,6,4,0.7556554072207243,True,32.235095175042225,2.2305965132328853,True,True
5.11,158,t158,120,75.0,20,5,13,0.772096279536715,True,8.940138397732987,1.2918822718239593,True,False
5.12,161,t161,270,200.0,47,0,11,0.7517674325066471,False,54.70755182687035,2.7034503469722857,False,False
5.32,167,t167,270,1000.0,24,11,7,0.7638311482123058,False,231.10714349768455,2.6789474958685817,False,False
5.49,170,t170,220,150.0,85,8,3,0.7269930428843471,True,32.81941026885684,2.1742238098787183,True,True
5.77,176,t176,300,1000.0,37,8,2,0.7865993968462224,False,267.7320006772145,3.143955199043966,False,False
6.04,182,t182,80,50.0,74,1,7,0.7606818346588667,True,4.492369101693133,0.73399799344744,True,False
6.37,191,t191,270,200.0,93,6,7,0.7409165175051752,True,56.39157799225959,2.652915779591559,True,False
6.43,195,t195,300,250.0,20,10,5,0.7336562387154538,True,76.37357889990221,3.117411090610461,True,True
6.43,194,t194,300,1000.0,88,5,13,0.7719568154844421,False,265.3908561947722,3.0642215673513533,False,False
6.57,197,t197,220,700.0,44,3,1,0.7697290279954172,False,179.03236799701435,2.1694475273581824,False,False
6.85,210,t210,170,700.0,99,1,14,0.7725961132553718,False,139.4458664202167,1.7643752965429873,False,False
6.91,212,t212,170,100.0,69,1,7,0.760898864632356,True,19.447727548710787,1.6790097863553832,True,False
7.04,216,t216,220,150.0,33,10,5,0.7344137806078115,True,32.97884817686145,2.3054487832714377,True,True
7.33,221,t221,220,700.0,74,0,11,0.7457506552850857,False,146.13317640464425,2.1400910930295423,False,False
7.35,222,t222,170,100.0,59,10,8,0.7556781582835788,True,17.32924526856265,1.6252973803224087,True,True
7.43,224,t224,270,900.0,70,6,7,0.7416803689732535,False,205.0776186699826,2.4586430639134718,False,False
7.45,225,t225,220,900.0,51,8,11,0.7822877537289642,False,208.61066471341846,2.362920145461807,False,False
7.5,231,t231,300,1000.0,65,13,6,0.7447689893391436,False,323.39598604969734,2.802926017344913,False,False
7.59,237,t237,270,200.0,86,6,7,0.7362549434119702,True,55.58732930372747,2.711721730038124,True,False
7.95,248,t248,170,100.0,44,4,3,0.7715381339372375,True,16.192704216885733,1.590935312266469,True,True
8.02,250,t250,270,200.0,96,12,8,0.7377262625958748,True,50.12642556090901,2.931456494818127,True,True
8.15,251,t251,170,100.0,60,10,8,0.756146776936089,True,18.65468689294395,1.6540565068645592,True,True
8.28,253,t253,120,75.0,26,10,8,0.756606023215549,True,8.494068055360977,1.1079374473328454,True,True
8.5,261,t261,220,900.0,85,9,3,0.7197112805350782,True,197.18405032067682,2.1019510986615697,True,True
8.53,262,t262,220,900.0,63,3,8,0.7427168632908623,True,179.08688152391557,2.3688923948923497,True,True
8.61,265,t265,270,200.0,60,2,1,0.7552242047411213,True,52.88754614277719,2.8190906131714617,True,False
8.68,267,t267,170,500.0,54,4,8,0.723640996264889,True,91.89137238614832,1.5654290659720393,True,True
8.72,270,t270,80,50.0,79,6,4,0.7561244808944917,True,3.920988945085038,0.7429065605977072,True,True
8.72,269,t269,300,250.0,94,10,3,0.8428605053639027,True,74.58861636572956,2.76582966244456,True,True
8.72,268,t268,170,500.0,48,2,1,0.7557019024644807,False,80.49036618948229,1.5977840322577541,False,False
8.94,273,t273,120,75.0,32,6,4,0.7565841730947837,True,9.465088459976347,1.2827347174189434,True,True
8.95,274,t274,170,100.0,35,13,6,0.7390020710908223,False,18.594585759786966,1.6945602329700211,True,False
9.02,277,t277,170,100.0,56,11,12,0.7770644622035247,True,16.417373594434835,1.783350357419882,True,False
9.05,280,t280,300,250.0,46,6,14,0.720059778936935,False,66.31411906001364,3.131507321639185,False,False
9.26,285,t285,220,150.0,36,4,8,0.7245988430062579,True,36.07894818568876,2.1158787285903267,True,True
9.51,292,t292,80,50.0,54,0,5,0.7468053481406908,True,4.27475816185102,0.7814783669622112,True,True
9.57,295,t295,300,250.0,83,6,14,0.7147870448966578,False,89.3754651296972,3.114593411165507,False,False
10.25,314,t314,270,200.0,32,8,3,0.7278838486933268,True,53.91337551500335,2.432094210980295,True,True
10.25,313,t313,170,100.0,90,7,10,0.7589272090438184,True,15.24549094788322,1.5322262928913424,True,False
10.53,321,t321,300,250.0,20,6,5,0.7120314509079263,True,76.95669029237085,2.7790924872762197,True,True
10.55,323,t323,300,1000.0,94,7,11,0.7473732389200732,False,287.3736226285902,2.758778081885588,False,False
10.81,335,t335,300,250.0,84,4,8,0.7255375328127993,True,77.2177931850971,2.9531350017683775,True,True
11.05,342,t342,270,200.0,68,3,7,0.7512814084974543,True,43.28242480640568,2.5553900801648717,True,False
11.07,344,t344,80,50.0,24,12,3,0.7214520934423889,True,3.7206707461884494,0.7358694738689625,True,True
11.29,353,t353,300,1000.0,41,2,14,0.7909618427533591,False,263.02473094294174,3.2131586965627505,False,False
11.34,356,t356,170,100.0,33,5,13,0.7656461407132149,False,17.53064230378229,1.720912874889048,True,False
11.44,359,t359,300,1000.0,62,11,12,0.777105354777636,False,313.1440957677595,2.909970257376005,False,False
