timestamp,task_id,task_name,task_size,cycles_per_bit,deadline,src_node,dst_node,trust_score,execution_success,execution_time,energy_consumed,deadline_met,is_dst_malicious
0.0,0,t0,86,268,40,90,43,0.5061816559947757,True,19.74471164148241,0.8426732394621869,True,False
0.0,1,t1,98,194,61,51,54,0.5100103736923176,True,18.591420839729686,0.9164239317262882,True,False
3.0,2,t2,68,197,55,25,24,0.5134474039551298,True,14.137553143624983,0.6725776311596665,True,False
3.0,3,t3,96,899,26,66,61,0.5312765063633522,False,70.68550913244127,1.009587073722642,False,False
3.0,4,t4,39,993,40,84,92,0.5058156879573987,True,33.30001412114759,0.37512459267331766,True,False
3.0,5,t5,18,490,81,9,15,0.5385231568209125,True,8.731577571564362,0.18973915619023027,True,True
7.0,6,t6,28,950,24,46,8,0.4789052977737362,True,24.487140332637402,0.2565579096745599,True,True
7.0,7,t7,14,604,57,64,93,0.4932621884943386,False,9.513492813955281,0.1283036685794269,True,False
8.0,8,t8,31,714,32,21,54,0.5340411186700316,True,19.329124670837498,0.3336870337915684,True,False
9.0,9,t9,52,216,89,39,22,0.4660103779974325,True,10.739354392059475,0.5429433309917591,True,True
9.0,10,t10,16,331,97,93,82,0.5281311705070557,True,4.698628371887779,0.14715797520816337,True,False
10.0,11,t11,16,679,35,76,91,0.5086208957801411,True,11.155155852411447,0.14629172716012176,True,True
10.0,12,t12,41,802,34,64,38,0.4884599426219417,True,31.225779372152925,0.37067646428145823,True,True
11.0,13,t13,65,446,26,71,99,0.5222989354799772,False,32.54552555843632,0.6789109355520874,False,False
12.0,14,t14,61,551,49,51,58,0.4867988315892204,True,36.18654164505069,0.5918678558730566,True,False
14.0,15,t15,89,738,49,1,90,0.5328482167613102,False,67.06371889129993,0.8508529779051022,False,False
15.0,16,t16,96,541,34,96,30,0.48635760769036,False,61.60816501682094,0.9339744687797725,False,False
15.0,17,t17,16,856,53,70,74,0.488903762680188,True,15.358252636970308,0.15724312232184282,True,False
18.0,18,t18,64,604,29,57,58,0.5202880263610136,False,40.65580157568002,0.6125086678263197,False,False
21.0,19,t19,76,204,44,5,7,0.5087542160397245,True,15.348004772959701,0.700915542682488,True,True
21.0,20,t20,29,406,63,50,40,0.5501976677737549,True,11.747290203247262,0.2795855631771195,True,False
22.0,21,t21,33,348,45,5,66,0.48718476069666494,True,13.32528793181082,0.3485642871794684,True,False
22.0,22,t22,81,302,83,78,91,0.5371626056468607,True,24.108078552459933,0.761175593939419,True,True
22.0,23,t23,45,172,96,31,88,0.49401577468382507,False,8.987967971062643,0.473309815589181,True,False
24.0,24,t24,91,928,50,28,47,0.5433645532792012,False,83.19711340375278,0.8497252934327219,False,False
27.0,25,t25,96,564,33,99,93,0.5686458132768856,False,50.44491906164774,1.0553608037281996,False,False
28.0,26,t26,25,174,37,91,81,0.5319760898150514,True,4.270254815988197,0.2553199311431033,True,False
29.0,27,t27,44,114,96,90,88,0.5275984169902368,True,5.766963491070093,0.47887998783917046,True,False
30.0,31,t31,18,897,78,74,72,0.47837092427341654,True,15.288657947706389,0.16930828114574759,True,False
30.0,30,t30,62,880,45,80,41,0.4979669565376022,False,57.85377740723514,0.6625969646925377,False,False
30.0,29,t29,69,856,21,63,41,0.4853632967677941,False,62.7839606062384,0.6493720388172283,False,False
30.0,28,t28,17,707,36,75,87,0.5078557551436833,False,12.336818796222726,0.1821892178660379,True,False
31.0,32,t32,89,496,52,27,74,0.47243401880505176,True,49.82606502116804,0.949214036252541,True,False
34.0,33,t33,32,372,34,53,65,0.4898558557625829,True,10.58549416076808,0.30700242042174486,True,False
35.0,34,t34,98,675,23,44,33,0.5392219638489573,False,76.84830825564327,1.0231741224425983,False,False
36.0,35,t35,74,155,62,1,15,0.49423438029011835,True,10.769479876242796,0.667389319555614,True,True
38.0,36,t36,66,879,23,18,7,0.4715693961052816,True,60.960856230171636,0.6993125089080384,True,True
39.0,37,t37,83,613,43,79,78,0.5304682057140371,False,58.37858576708235,0.7574043422028176,False,False
40.0,38,t38,81,141,75,79,55,0.5062397424026462,True,12.351310372311216,0.7585496502142525,True,False
40.0,39,t39,99,361,58,58,64,0.4806361900619389,True,30.38766066670871,1.0706443404128305,True,False
41.0,40,t40,40,755,42,50,42,0.5504318017374805,True,29.338187329335888,0.36773884920659555,True,True
41.0,41,t41,67,114,48,82,19,0.48174319138386357,True,8.205109065801182,0.6732214270736075,True,False
41.0,42,t42,65,177,22,92,47,0.4562729519544785,True,11.664053054618986,0.6988247814686288,True,False
43.0,43,t43,74,642,56,49,69,0.5166942259412456,True,40.78736363425995,0.7425981611151434,True,False
44.0,44,t44,70,334,26,4,39,0.4574174899573275,True,19.378665333017445,0.7417008308631307,True,False
46.0,45,t45,97,808,32,3,47,0.463195715798449,False,67.6476981338397,0.9368170584997859,False,False
48.0,46,t46,61,848,96,29,72,0.5486429273163478,True,51.32233946074874,0.5780294449208243,True,False
50.0,47,t47,78,172,41,86,61,0.508064524868175,True,12.76994466311394,0.8027178236729207,True,False
50.0,48,t48,10,635,77,55,91,0.521405375465549,True,5.886456199348395,0.10895548480765463,True,True
50.0,49,t49,89,535,63,90,43,0.5049752536441109,True,41.327245838239214,0.8433488852926531,True,False
51.0,50,t50,95,304,65,49,89,0.5302110431721503,True,31.786275206923367,0.9121471530124051,True,False
55.0,51,t51,16,760,44,15,42,0.47743391058313767,True,12.159611863887047,0.145601846969376,True,True
56.0,52,t52,50,598,100,74,43,0.49678820418530956,True,32.183895791508405,0.4759253117163317,True,False
57.0,53,t53,37,348,30,53,33,0.4782184867732018,True,13.537872800035197,0.35732279078147294,True,False
57.0,54,t54,39,961,54,33,52,0.4798307938336241,True,41.519448218415675,0.352938750682037,True,False
58.0,55,t55,22,213,79,55,22,0.5663954263373261,True,4.393639531052788,0.22433450508458755,True,True
58.0,56,t56,66,988,36,45,92,0.500282183257671,False,70.25577688024575,0.72484029858395,False,False
