timestamp,task_id,task_name,task_size,cycles_per_bit,deadline,src_node,dst_node,trust_score,execution_success,execution_time,energy_consumed,deadline_met,is_dst_malicious
1.0,0,t0,87,783,57,23,19,0.4865114188266739,False,75.42432515698854,0.9018719533237589,False,False
2.0,1,t1,30,113,60,5,17,0.45773422368857136,True,3.0784179421693274,0.29329382962874634,True,True
3.0,2,t2,80,402,30,10,4,0.4858668853817977,True,35.31825185237686,0.8131194930312079,True,True
4.0,3,t3,75,319,81,10,4,0.4860962143408284,True,23.83966836814664,0.8185149038514254,True,True
5.0,4,t4,14,277,35,5,17,0.4583361106433714,True,3.9430283591005426,0.14576783535836044,True,True
7.0,5,t5,23,801,68,17,7,0.4428636406546862,True,16.957339445128913,0.22165327272260155,True,False
8.0,9,t9,19,519,60,8,15,0.5142363699903865,True,8.029455544940292,0.19257283037225625,True,False
8.0,8,t8,55,379,21,19,20,0.4823554163942876,True,18.17605830459152,0.5863539466319748,True,False
8.0,10,t10,97,817,27,20,16,0.45540486963095705,False,63.61061260239877,1.003523600773651,False,False
8.0,6,t6,42,665,79,4,3,0.461633037097127,True,25.703031535182635,0.40469147151142204,True,True
8.0,7,t7,24,113,88,20,24,0.46122751049910826,True,2.9779859980377696,0.2493817323728731,True,False
12.0,11,t11,88,756,53,13,23,0.5029255250546252,False,64.77431751850983,0.9513155936543478,False,False
13.0,12,t12,29,605,22,18,17,0.5275968697219359,True,18.39359837627602,0.2637181665045784,True,True
14.0,13,t13,58,149,92,9,10,0.46895314415527745,True,9.08435380639978,0.5605321603812354,True,True
15.0,14,t14,21,932,40,6,8,0.5157261467736519,True,20.822155523309448,0.22523328190361927,True,False
15.0,15,t15,70,932,24,9,10,0.4695402630903537,True,64.39290757321317,0.6675174032441248,True,True
15.0,16,t16,31,499,95,11,23,0.4648172835441707,True,13.944444804911782,0.2956118034839971,True,False
18.0,17,t17,98,242,24,14,10,0.44942045120881524,True,22.645304578341783,0.930345633253991,True,True
22.0,18,t18,60,241,33,7,17,0.5160158951933328,True,13.27376705264716,0.6168492683198346,True,True
29.0,19,t19,33,555,85,11,8,0.4603677818386941,True,21.735541789024456,0.3029255470381642,True,False
30.0,20,t20,76,787,86,6,4,0.5178100591134587,True,62.271009443634924,0.8258748330458038,True,True
31.0,21,t21,64,892,85,6,8,0.5151498056563607,True,56.928460564874676,0.6424124419739645,True,False
32.0,23,t23,27,775,33,6,4,0.5175520397493713,True,19.67684038577222,0.29117389832304114,True,True
32.0,22,t22,59,268,93,23,6,0.4914419789578186,True,16.17202063827466,0.6253734361665199,True,True
34.0,24,t24,65,584,59,12,6,0.4661787994344948,True,40.403822445702495,0.6908045555990019,True,True
34.0,25,t25,77,993,73,9,18,0.4829444357960878,False,86.2463754260083,0.8366116349136699,False,False
39.0,26,t26,75,272,35,23,6,0.4909271393786622,True,22.229551716812022,0.6893527834288888,True,True
40.0,27,t27,73,468,44,11,8,0.4608986080201021,True,38.89219008329159,0.7444641759718159,True,False
41.0,28,t28,52,913,62,10,4,0.48632095672067843,True,45.03188732633982,0.5578909435378541,True,True
42.0,29,t29,60,890,46,4,13,0.4546065357956614,False,47.51289178934836,0.6468046613342858,False,False
42.0,30,t30,76,125,63,2,12,0.4282733822446293,True,9.21129639323624,0.8092805742751729,True,False
42.0,31,t31,71,731,98,11,8,0.46141881767788173,True,43.35900694838554,0.7420704260343455,True,False
43.0,32,t32,60,755,64,4,13,0.4490988666182097,True,44.10631084720475,0.6030930935535801,True,False
43.0,33,t33,69,118,46,19,13,0.47978842959683154,False,7.577531737956456,0.659418840045019,True,False
45.0,35,t35,17,921,32,23,16,0.4805224468816227,True,18.77686614786381,0.17804971674755976,True,False
45.0,34,t34,90,906,59,1,16,0.49516847814774295,False,70.0439077068582,0.9630366065168017,False,False
47.0,36,t36,40,631,50,15,16,0.5943579139152443,True,28.289288738348798,0.3625326807968716,True,False
47.0,37,t37,78,780,88,24,5,0.4740880008655578,True,65.2775379329022,0.8093260428277177,True,True
49.0,38,t38,91,948,68,13,2,0.5034927036270638,False,79.21866911093731,0.8531573923714626,False,False
49.0,39,t39,13,302,90,19,20,0.4827704898845836,True,3.9196760237903963,0.13690271278066182,True,False
50.0,40,t40,55,895,48,19,13,0.47390532767156157,False,50.75090485573028,0.5590845332335378,False,False
50.0,41,t41,75,224,83,17,4,0.5273430723776763,True,17.43072281709737,0.8226734728925176,True,True
51.0,42,t42,54,824,58,21,24,0.4599165666331734,True,43.8475489514171,0.5786409891804695,True,False
51.0,43,t43,23,915,77,21,4,0.4615666112106426,True,22.663401156965904,0.22668882758987283,True,True
52.0,44,t44,90,984,27,10,17,0.565145857128267,True,88.63458048624432,0.9150595701149478,True,True
52.0,45,t45,86,650,61,0,5,0.48658250653349844,True,55.9488871092248,0.9282288905498386,True,True
53.0,46,t46,28,716,35,14,7,0.4814022150030251,True,17.136669992610948,0.29835577117446316,True,False
53.0,47,t47,64,806,90,6,8,0.5145849913614153,True,50.72456956412803,0.6029912828719504,True,False
57.0,49,t49,16,125,80,7,17,0.5154521487180377,True,2.0845944231493356,0.16870467541823977,True,True
57.0,48,t48,92,845,29,13,22,0.4816872919739471,False,74.21751538468226,0.9169622259700292,False,False
59.0,50,t50,74,924,32,17,11,0.4389090343138107,False,57.90480693099901,0.805471274625116,False,False
59.0,51,t51,37,402,43,9,18,0.4769420086186276,True,16.174310321829054,0.3761143000813813,True,False
59.0,52,t52,42,629,25,7,14,0.5367606482204279,False,24.737004127484823,0.406740397944038,True,False
