timestamp,task_id,task_name,task_size,cycles_per_bit,deadline,src_node,dst_node,trust_score,execution_success,execution_time,energy_consumed,deadline_met,is_dst_malicious
0.0,0,t0,270,1000.0,30,6,5,0.7242761431866779,True,281.26641167024604,2.7152193452234576,True,True
0.41,1,t1,80,50.0,89,6,7,0.6936358633689695,True,4.589881027885925,0.7409922004194434,True,False
1.82,2,t2,220,900.0,56,2,3,0.7388984457668984,True,194.9716351101399,2.007481165644174,True,True
2.05,3,t3,300,250.0,48,5,7,0.7466031026497087,False,78.65735783370283,2.9134997094241566,False,False
2.59,4,t4,80,50.0,44,3,6,0.7549182590755403,True,3.7788019781784783,0.7501437323003564,True,False
3.06,5,t5,270,1000.0,20,2,7,0.7071104724146899,False,271.7749665904633,2.6952896925917944,False,False
3.97,6,t6,170,100.0,80,4,6,0.7316016861993947,True,19.313150542265227,1.6554746583144802,True,False
4.42,7,t7,80,50.0,21,3,6,0.7554020757122114,True,4.28393989048184,0.7622817966625178,True,False
4.68,8,t8,80,50.0,96,1,3,0.7724037334277835,True,3.634147025208498,0.7487259417926868,True,True
5.43,9,t9,80,50.0,33,2,5,0.7493553574572255,True,3.910406650036745,0.7233896827234585,True,True
6.21,10,t10,170,100.0,93,5,7,0.7410792224148964,True,17.481618484763544,1.7350615512232241,True,False
6.3,11,t11,120,75.0,57,5,4,0.6798312253634365,True,8.709738343310978,1.2321237443467716,True,False
6.79,12,t12,270,200.0,29,5,6,0.7130014697689804,False,58.055738199388244,2.799840540584301,False,False
7.01,13,t13,300,250.0,50,3,1,0.8020995663715623,False,85.7004827720485,3.047183654722302,False,False
7.25,14,t14,300,250.0,89,0,1,0.7605794177393929,True,75.40148566528447,3.218844293157743,True,False
7.55,15,t15,220,900.0,43,2,7,0.7022249296330628,False,163.66857731820676,2.0159819148899634,False,False
8.19,17,t17,270,1000.0,69,2,3,0.7397026586697423,True,271.0236079256363,2.7487992863833206,True,True
8.19,16,t16,220,700.0,78,1,3,0.7725378405774096,True,166.08300976054556,2.2229004025033117,True,True
8.5,18,t18,220,150.0,46,6,5,0.7253728021411261,True,32.7879580117793,2.0403623287377206,True,True
8.71,19,t19,120,75.0,23,3,6,0.7558762160161488,True,9.492076973869514,1.2615252048425485,True,False
9.5,20,t20,80,50.0,60,0,2,0.6438781033788589,True,4.772997206923299,0.757351838789337,True,False
9.74,21,t21,220,700.0,51,2,7,0.6974370977070683,False,134.66246021819495,2.343165629615626,False,False
9.84,22,t22,300,1200.0,22,1,6,0.7428842879496803,False,429.4231346584651,2.9051686991869405,False,False
9.84,23,t23,300,250.0,91,4,1,0.7597956192068857,True,60.66577204453223,2.8992380867775567,True,False
9.99,24,t24,220,150.0,64,1,6,0.7372832688573535,True,32.717213236457276,2.105919128610983,True,False
