timestamp,task_id,task_name,task_size,cycles_per_bit,deadline,src_node,dst_node,trust_score,execution_success,execution_time,energy_consumed,deadline_met,is_dst_malicious
0.0,0,t0,80,50.0,26,3,4,0.7070779616593166,True,3.219539443993816,0.7809090648228327,True,False
0.07,1,t1,120,75.0,77,0,10,0.749281456996929,True,10.480806964438543,1.2946370614350269,True,False
0.07,2,t2,220,700.0,73,8,3,0.727799104977625,True,152.53043695468472,2.357104035571352,True,True
0.1,3,t3,80,50.0,46,2,8,0.7391367870486593,False,4.132772199093002,0.7643904193797444,True,False
0.15,4,t4,120,75.0,53,1,7,0.7205516995266669,True,8.095787320235141,1.165700922771406,True,False
0.23,5,t5,170,100.0,96,2,8,0.7336107179743528,True,17.309874527473617,1.626520471626588,True,False
0.27,6,t6,170,500.0,65,6,10,0.7057713179254129,False,75.52424346583247,1.6730802435793173,False,False
0.3,7,t7,170,700.0,88,10,7,0.7083922783927975,False,123.89677177187174,1.6845117594376613,False,False
0.48,8,t8,220,150.0,48,3,4,0.708518584244312,True,29.128845157761834,2.264466512411114,True,False
0.49,10,t10,270,1000.0,88,7,1,0.741210713593982,True,245.31541643569625,2.444228001021594,True,True
0.7,11,t11,220,150.0,27,6,10,0.7009125582335713,False,30.38523648075381,2.2120384286662014,False,False
0.86,12,t12,270,1000.0,25,5,2,0.78325714303175,False,294.10265855954884,2.439134950695467,False,False
1.0,13,t13,300,250.0,79,0,8,0.7635945192244524,False,85.2639674795458,2.844497103168743,False,False
1.0,14,t14,120,75.0,75,6,10,0.6961509737355666,True,9.370141782719006,1.2753215236358468,True,False
1.15,15,t15,270,1000.0,66,8,3,0.7286737895447392,True,247.54849289731123,2.924342424744192,True,True
1.25,16,t16,170,700.0,87,4,8,0.7245396624290875,False,130.31507993993205,1.7419100344543434,False,False
1.25,17,t17,270,1000.0,59,8,4,0.7394005314739384,False,259.96107964159563,2.8527510467090127,False,False
1.29,18,t18,170,100.0,88,1,3,0.7391534171199093,True,17.225204668213223,1.70939688779813,True,True
1.39,19,t19,120,75.0,32,0,8,0.7574510903784248,True,9.842521647477245,1.2340658794634476,True,False
1.43,20,t20,120,75.0,91,9,5,0.6892283970708496,True,8.378235949675311,1.2216810882631146,True,False
1.45,21,t21,80,50.0,94,0,10,0.7494883992855619,True,3.586101151285017,0.765529920794898,True,False
1.49,22,t22,220,700.0,71,9,1,0.7418603644318833,True,156.40278601657076,2.0733915073551943,True,True
1.51,23,t23,300,1200.0,29,6,8,0.8171548611135794,False,307.40432760754896,2.8104727206430224,False,False
1.75,26,t26,80,50.0,70,1,7,0.7215713322028002,True,3.206143218289202,0.7793210724652297,True,False
1.8,27,t27,270,200.0,47,6,8,0.8102199457094896,False,47.80348544087998,2.624999968942499,False,False
1.92,28,t28,300,250.0,88,8,4,0.7338691875111262,False,89.66488286712281,2.9655387691085036,False,False
1.94,29,t29,170,100.0,59,9,1,0.7423256186817071,True,16.647551479317382,1.5447835055638044,True,True
2.09,31,t31,300,250.0,65,4,2,0.6969506180556521,False,77.29331818574163,3.2439374318863656,False,False
2.09,30,t30,220,150.0,20,4,3,0.7399926309032766,True,35.98520444622891,2.2645739152146036,True,True
2.2,32,t32,80,50.0,50,4,2,0.6924197875127208,True,4.737705607796475,0.7631762502069214,True,False
2.25,33,t33,170,100.0,82,9,5,0.6908744957960994,True,19.656037517941336,1.5317297160364358,True,False
2.31,34,t34,270,200.0,30,2,6,0.7473383812607194,False,52.0691193063819,2.7501145491761325,False,False
2.45,35,t35,300,250.0,77,1,7,0.7225705722254109,True,60.68027747747681,3.0791022076677397,True,False
2.46,36,t36,220,900.0,82,9,4,0.7198627119448863,False,197.26707750814737,2.1560362218048468,False,False
2.61,37,t37,300,250.0,30,0,1,0.7518240228743909,True,82.29430824698024,2.8441862788596066,True,True
2.75,38,t38,270,200.0,49,2,3,0.7474140955955829,True,51.232304562089446,2.4445103925109706,True,True
3.03,39,t39,170,700.0,27,2,8,0.7343691702815324,False,131.3917086335771,1.7032799617127705,False,False
3.1,42,t42,80,50.0,40,5,7,0.7743337398619096,True,4.3082357334277575,0.8268808280095815,True,False
3.1,41,t41,270,900.0,98,0,1,0.752369724235085,True,266.48767304943397,2.7355424497457714,True,True
3.17,43,t43,270,200.0,72,5,7,0.7744292468828532,True,43.48601809619956,2.735168139729488,True,False
3.27,44,t44,80,50.0,92,6,2,0.6891411687169576,True,4.50072133674459,0.7692276928237041,True,False
3.29,45,t45,220,900.0,52,4,2,0.6941535735806482,False,161.48437964156457,2.075110926389565,False,False
3.4,46,t46,120,75.0,97,2,3,0.7480479955018532,True,8.822804982347202,1.147730788903879,True,True
3.44,47,t47,300,250.0,81,8,4,0.7284484704275704,True,62.378737328635275,2.7030659176577903,True,False
3.44,48,t48,270,200.0,71,3,9,0.7586433445594595,True,52.360183168183205,2.5280775876167043,True,True
3.47,49,t49,170,500.0,48,9,1,0.7427815678465346,True,93.01676101851207,1.5589613836625091,True,True
3.55,50,t50,120,75.0,57,6,8,0.8034237286134817,True,8.190527642538814,1.2280218975893424,True,False
3.59,51,t51,170,100.0,28,10,8,0.7065211291234825,True,17.580275423973337,1.719821681841358,True,False
3.61,52,t52,170,500.0,83,9,1,0.7432283980280654,True,90.17603516121908,1.7860292769409805,True,True
3.72,54,t54,220,150.0,97,8,4,0.7293101676856858,True,36.04102535594975,2.3986684872098896,True,False
3.89,56,t56,120,75.0,57,2,1,0.7297595416213037,True,8.184148798185046,1.1725506853885261,True,True
3.91,57,t57,80,50.0,23,7,1,0.741817165988769,True,3.994759014183394,0.7975008686659036,True,True
3.92,58,t58,170,100.0,54,6,10,0.697658620927522,True,16.11248432837403,1.6989701753483153,True,False
3.94,59,t59,300,250.0,38,3,5,0.7197336172182375,False,74.60554206449991,3.239241098905519,False,False
3.97,61,t61,270,1000.0,37,8,2,0.7399001017865084,False,262.22711355899753,2.55558925792423,False,False
4.02,62,t62,170,100.0,58,8,2,0.7343587664174449,False,16.97611365763361,1.8348586736065113,True,False
4.08,63,t63,270,900.0,30,3,5,0.7147471266920545,False,239.17190680867938,2.9605697116246654,False,False
4.1,64,t64,220,900.0,37,5,10,0.7147385015871673,False,173.15923926505548,2.361009203485589,False,False
4.24,65,t65,80,50.0,59,10,1,0.7269740672929794,True,3.641859648101674,0.7613651394921533,True,True
4.34,66,t66,120,75.0,87,8,2,0.7289282577557628,True,8.589394569066055,1.2947115467053674,True,False
4.42,68,t68,300,1000.0,65,6,8,0.8029374358593938,False,267.98545512670967,3.2967039688328486,False,False
4.58,69,t69,220,150.0,32,10,7,0.7036326146431233,False,39.30165265028218,2.1784048277905472,False,False
4.63,70,t70,220,700.0,49,9,5,0.6924876725468441,False,146.2623118168967,2.265298301091178,False,False
4.68,71,t71,220,150.0,22,9,1,0.7436662916059655,True,32.32756825029659,2.139342391950631,True,True
4.71,72,t72,80,50.0,98,9,4,0.7147221243726553,True,4.5388804389033695,0.7714210968589716,True,False
5.0,73,t73,300,1000.0,59,4,3,0.7407749601033928,True,296.1033497503911,2.794028107373605,True,True
5.29,74,t74,170,700.0,80,4,2,0.689678683927217,False,127.9245853110842,1.5912601961246304,False,False
5.3,75,t75,220,150.0,45,10,7,0.6989681441684428,True,37.25565903712962,2.018989437415427,True,False
5.34,76,t76,270,200.0,61,8,4,0.7301546309986386,True,53.461063441119656,2.900511952575281,True,False
5.39,78,t78,80,50.0,98,6,8,0.7962868689603878,True,4.156433322091709,0.7694622115526779,True,False
5.65,79,t79,120,75.0,67,0,8,0.7576045301093179,True,9.651654159304663,1.2966183392575739,True,False
5.73,80,t80,270,200.0,49,5,2,0.7770001819892968,False,49.59182681238959,2.804471937649517,False,False
5.82,81,t81,300,250.0,81,9,4,0.7158583485518688,True,70.83449076162088,2.7005552059212743,True,False
5.96,83,t83,170,100.0,94,5,2,0.7708683601676928,True,19.232353221989165,1.646150193062841,True,False
5.97,84,t84,220,700.0,86,8,3,0.7295309804205111,True,157.28929511108575,2.3687445553330218,True,True
6.1,85,t85,300,250.0,33,10,1,0.7277370474855813,True,73.50205689013461,3.239299076928723,True,True
6.38,87,t87,270,900.0,55,7,4,0.7676516721386337,False,271.2154821150614,2.7686572461527432,False,False
6.4,88,t88,120,75.0,77,9,4,0.7169718482474982,True,8.221324257427035,1.3144205614487017,True,False
6.64,89,t89,120,75.0,92,0,1,0.752904511568565,False,21.921480207566063,2.5465045023124246,False,True
6.65,90,t90,220,700.0,28,1,3,0.739952530595693,True,155.70453074210084,2.199889405180261,True,True
6.7,91,t91,300,1200.0,35,6,8,0.795943313399362,False,397.47047365187643,3.2288409123738306,False,False
6.71,92,t92,120,75.0,52,2,3,0.7486692174099979,True,9.160750062311612,1.2860686532724612,True,True
6.71,93,t93,270,900.0,64,3,5,0.7098603659763952,False,268.3008266179073,2.8461095242770225,False,False
6.87,94,t94,220,150.0,46,4,8,0.7193055358471724,True,36.83851260348937,2.3692848000973354,True,False
6.87,95,t95,220,150.0,89,4,8,0.7203500917968957,True,29.245599204600826,2.1369507921747566,True,False
6.89,96,t96,270,1000.0,38,6,2,0.6907890120092851,False,256.91492915986686,2.542876624709894,False,False
6.92,98,t98,300,250.0,70,4,8,0.7213737566276245,False,78.87947939999387,3.2654219212891356,False,False
6.94,99,t99,120,75.0,76,7,3,0.7370039653907611,True,8.329701114782756,1.1004075425365152,True,True
7.01,100,t100,80,50.0,91,3,4,0.7099303943776076,True,3.631423419108202,0.8463814259385677,True,False
7.03,101,t101,120,75.0,38,3,9,0.7589011443349368,True,8.199132319330174,1.2068524135060756,True,True
7.1,102,t102,170,700.0,41,7,3,0.7376945527496125,False,292.0509271295077,5.094789014611754,False,True
7.19,103,t103,120,75.0,27,8,5,0.7269643882096034,True,8.394624566916297,1.2078541134948824,True,False
7.26,104,t104,300,250.0,44,2,7,0.7297268164595634,False,77.74945723114762,2.839245967097696,False,False
7.36,106,t106,270,200.0,57,3,4,0.7113139683082373,False,59.11753403666337,2.90695817929976,False,False
7.4,107,t107,80,50.0,85,5,10,0.7097003982220907,True,4.149216619482899,0.8282779654260992,True,False
7.46,108,t108,270,900.0,26,1,8,0.7107004449461949,False,291.53968248541344,2.617825845198352,False,False
7.47,109,t109,300,250.0,75,3,4,0.7064958707602544,False,79.53710570075982,3.2354497156962045,False,False
7.49,110,t110,300,1000.0,97,9,5,0.6878945857625739,False,318.1329001806559,2.885114975725308,False,False
7.54,111,t111,120,75.0,88,8,2,0.7297803592673141,True,9.530296620083343,1.226156634610406,True,False
7.82,113,t113,270,900.0,70,1,3,0.7357701303841035,False,960.1409549730002,8.044587057240687,False,True
7.83,114,t114,120,75.0,84,4,8,0.7162029481617386,True,10.143105873902494,1.2001686791920607,True,False
7.85,115,t115,270,900.0,91,6,2,0.6862298984357661,False,234.9110118877395,2.6677318458294024,False,False
7.93,116,t116,120,75.0,47,7,3,0.7155733684607278,False,22.485953028244662,1.9513514398718736,False,True
8.08,118,t118,220,150.0,34,6,8,0.7894326289495565,True,31.571539645885796,2.0368960970402417,True,False
8.11,119,t119,170,500.0,48,0,10,0.7496912027284222,False,91.49768789785568,1.729435062302072,False,False
8.36,120,t120,80,50.0,87,8,5,0.7280072822635931,True,4.523761164293614,0.8610544565169509,True,False
8.42,121,t121,120,75.0,32,4,8,0.7173095558651705,True,10.205294790853213,1.2179331157860374,True,False
8.48,122,t122,270,200.0,30,9,5,0.683393360713989,False,49.678780203096174,2.8321732419404544,False,False
8.49,123,t123,300,1200.0,75,6,10,0.6991361151756382,False,356.7199808664534,3.1122640732535984,False,False
8.53,124,t124,270,200.0,92,4,2,0.6852932920668545,True,44.68925005126873,2.9000530277019503,True,False
8.8,127,t127,170,500.0,25,1,3,0.7133989332208931,False,207.94604102003117,3.0654115190568465,False,True
8.86,128,t128,120,75.0,52,4,8,0.7183940314145337,True,9.596405507787189,1.3050572558742037,True,False
8.92,129,t129,220,150.0,69,8,4,0.7309822050453325,True,37.32483673620711,2.299662118104758,True,False
8.95,130,t130,120,75.0,23,5,7,0.774522843763378,True,10.27363928526029,1.1945925752017486,True,False
9.01,131,t131,170,100.0,43,3,5,0.7050713404750493,True,20.30372514117701,1.5344851720330288,True,False
9.06,132,t132,80,50.0,41,9,1,0.7387829803045232,False,11.611400131224848,2.250241533508665,False,True
9.15,133,t133,220,700.0,36,0,10,0.7437159501024251,False,179.87207257540484,1.9958694565391228,False,False
9.27,134,t134,80,50.0,48,9,4,0.7180630779492149,True,3.35564834092686,0.7203454656243239,True,False
9.4,135,t135,80,50.0,70,9,1,0.7199057822368944,False,10.023330370768567,1.4869415404478632,False,True
9.46,137,t137,270,900.0,24,6,2,0.6817619671337174,False,223.38713970015127,2.8729201577312047,False,False
9.5,139,t139,170,100.0,73,10,8,0.7079728883591947,True,19.12702612290609,1.8419325414987164,True,False
9.55,140,t140,170,100.0,47,2,6,0.7416482803021717,False,19.725444053207458,1.6036749210715684,True,False
9.57,142,t142,80,50.0,48,6,10,0.6944100595387922,False,4.651452180001865,0.8000706873272834,True,False
9.59,143,t143,170,700.0,46,4,8,0.7194568174529098,False,108.44745870222118,1.617402624844576,False,False
9.6,144,t144,170,100.0,41,8,5,0.7290293184365031,True,18.214758050452645,1.8193417396088474,True,False
9.83,146,t146,170,100.0,89,10,7,0.7005709631032556,True,14.57169904818351,1.839903075930505,True,False
9.87,147,t147,300,250.0,65,1,8,0.7056148975857326,False,77.05463253756325,3.272435481802698,False,False
9.96,148,t148,120,75.0,88,10,7,0.7021417256593724,True,9.629304045236719,1.2903860842017205,True,False
10.01,149,t149,270,1000.0,84,8,4,0.7317932276110926,False,256.2802451461606,2.5588556337626973,False,False
10.02,150,t150,220,900.0,91,1,8,0.7006310611724795,False,215.72168003247037,2.3465413383180245,False,False
10.13,153,t153,220,150.0,93,0,8,0.7577549010455931,True,36.7806961991152,2.1674313446345095,True,False
10.13,151,t151,270,200.0,73,1,7,0.7235498274475693,True,56.05655406668866,2.6052932457136997,True,False
10.15,154,t154,80,50.0,22,5,7,0.7746145687062922,True,4.708650597519389,0.7224705702698206,True,False
10.22,156,t156,300,1000.0,98,7,4,0.7617068205140428,False,304.81114100703724,2.974663390669612,False,False
10.31,157,t157,170,100.0,33,4,3,0.7230911395105689,False,67.24029534662665,4.81558525511771,False,True
10.4,158,t158,220,150.0,55,6,10,0.689778525014683,True,36.17964914675911,2.1188258032593064,True,False
10.45,160,t160,270,900.0,95,2,8,0.7289384535425685,False,255.54369249158572,2.8959365376389004,False,False
10.62,164,t164,120,75.0,33,4,3,0.7048074985385393,False,26.50178834985818,3.0469514567837206,False,True
10.74,167,t167,170,500.0,65,5,10,0.7109370569243155,False,80.94908597457679,1.8360525893752222,False,False
10.99,168,t168,220,700.0,52,10,8,0.7093956124101927,False,179.20628739519304,2.06147596168945,False,False
11.16,169,t169,220,700.0,42,5,2,0.7710331747825206,False,128.89840898455378,2.198106831051569,False,False
11.23,170,t170,220,150.0,30,9,5,0.6789821601663759,False,33.21787330198538,2.353106432456858,False,False
11.31,171,t171,170,100.0,49,8,2,0.7306154187486346,True,17.86861859088637,1.7552528434641428,True,False
11.34,172,t172,270,1000.0,41,6,10,0.691413621181056,False,217.53984902534384,2.7127484661001966,False,False
11.84,173,t173,270,200.0,26,10,1,0.7135704005411083,False,121.28016063805995,7.980281936077416,False,True
11.98,175,t175,170,700.0,38,2,6,0.736071981362795,False,105.41414627464728,1.657073369918898,False,False
12.12,176,t176,170,700.0,62,3,5,0.7065520954837301,False,102.45479713964808,1.6009124844758111,False,False
12.18,177,t177,270,900.0,60,9,1,0.6995405471064671,False,909.355200394871,4.800233118604721,False,True
12.26,178,t178,300,1200.0,62,0,8,0.7579022645631428,False,332.5196056276438,2.7317848288160755,False,False
12.46,179,t179,270,200.0,58,2,7,0.7243889467970388,True,56.39168375921573,2.9409864232126193,True,False
12.63,180,t180,120,75.0,69,6,8,0.7892261581887473,True,10.765013682819227,1.1085524067259431,True,False
12.64,181,t181,220,900.0,94,8,2,0.7314337770403285,False,227.7459894375098,2.1420209253132714,False,False
12.7,182,t182,220,700.0,20,0,8,0.7518726808103415,False,174.30418378564855,2.289141334616328,False,False
12.82,183,t183,300,1000.0,33,5,2,0.765020693105052,False,269.2171789126136,3.1645160075955925,False,False
